Industry,PRIORITY,Business Name,Phone,Notes,Web Status,Claimed?,Tech Stack,Email,Socials,Address,Rating,Website
Construction,BRONZE,EG PAINTING CONTRACTOR LLC,+1 646-462-1654,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,FB,"609 W 188th St Apt 3C, New York, NY 10040, United States",5,http://egpaintingny.com/
Painters,BRONZE,JR Fordham Painting & Contracting,+1 347-373-2991,Using GoDaddy. ,Has Website,true,GoDaddy,info@indiantypefoundry.com,"FB, IG","1415 Arnow Ave, Bronx, NY 10469, United States",5,https://jrfordhampc.com/
Lawyers,BRONZE,Admire Landscaping & Lawn Care,+1 718-684-9886,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG",,4.9,http://admirelandscaping.com/
Landscaping,BRONZE,New Eco Landscapes,+1 646-770-3602,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","121 32nd St, Brooklyn, NY 11232, United States",4.9,http://newecolandscapes.com/
Landscaping,BRONZE,Flo's Gardens - Garden Design and Maintenance,+1 347-489-9683,Using GoDaddy. ,Has Website,true,GoDaddy,contact@sansoxygen.com,"FB, IG","121 Congress St, Brooklyn, NY 11201, United States",4.9,https://flosgardens.com/
Landscaping,BRONZE,G&C Landscaping,+1 646-667-9127,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG",,4.9,https://www.gclandscapingbrooklyn.com/
Landscaping,BRONZE,Staghorn NYC Landscape Design,+1 347-674-3994,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG, IN","201 Richards St, Brooklyn, NY 11231, United States",4.9,http://www.staghornnyc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13954449680890883415
Landscaping,BRONZE,Hilary Finn Gardens,+1 718-344-2162,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,IG,"553 Henry St, Brooklyn, NY 11231, United States",4.9,https://www.hilaryfinngardens.com/
Landscaping,BRONZE,Gardening|Js Landscaping Pro Corp.,+1 347-271-0696,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","110-36 55th Ave apt.1a, Corona, NY 11368, United States",4.6,http://www.jslandscapingprocorp.com/
Construction,BRONZE,New Twins Landscaping and Construction Corp,+1 646-704-6249,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,FB,"485 Wild Ave, Staten Island, NY 10314, United States",4.9,http://newtwins.info/
Construction,BRONZE,Sagona Landscape Contractors,+1 718-948-5734,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",info@sagonalandscaping.com,"FB, IG","30 Sagona Ct, Staten Island, NY 10309, United States",4.9,https://sagonalandscaping.com/
Landscaping,BRONZE,S&G Landscaping,+1 347-666-4766,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",,,"34 Morningstar Rd, Staten Island, NY 10303, United States",4.9,https://www.sglandscapinggardeninginc.com/
Landscaping,BRONZE,Tambasco Landscaping,+1 718-984-1520,,NOT MOBILE,true,,,,"33 Chesebrough St, Staten Island, NY 10312, United States",4.9,https://tambascolandscaping.com/
Landscaping,BRONZE,"Master Landscape, Inc.",+1 785-539-2842,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,FB,"2040 Fort Riley Blvd, Manhattan, KS 66502, United States",5,http://www.masterlandscapeinc.com/
Lawyers,BRONZE,McNelly Lawn Care and Landscaping,+1 785-289-9400,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,,5,http://www.mcnellylandscaping.com/
Construction,BRONZE,New York Plantings Garden Designers and Landscape Contractors NYC,+1 347-558-7051,Using GoDaddy. ,Has Website,true,GoDaddy,info@NewYorkPlantings.com,"FB, IG",,5,https://www.newyorkplantings.com/
Service Pro,BRONZE,"PrairieStone, Inc. Operations Shop",+1 785-776-1697,Using GoDaddy. ,Has Website,true,GoDaddy,jonpinhorn.typedesign@gmail.com,,"5661 N 48th St, Manhattan, KS 66503, United States",5,http://prairiestone.net/
Lawyers,BRONZE,Hampton Irrigation & Lawn LLC,,Using GoDaddy. ,Has Website,true,GoDaddy,astigma@astigmatic.com,FB,,5,http://hamptonlawns.com/
Landscaping,BRONZE,OutFlank Landscaping,+1 573-480-4911,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG",,5,http://www.outflanklandscaping.com/
Service Pro,BRONZE,Summer Snow LLC,+1 785-706-1003,Using GoDaddy. ,Has Website,true,GoDaddy,filler@godaddy.com,,"700 Pecan Cir Suite A, Manhattan, KS 66502, United States",5,https://summersnowllc.com/
Landscaping,BRONZE,A Palmieri Landscaping Co Inc,+1 914-699-2257,,NOT MOBILE,true,,info@apalmierilandscaping.com,,"820 S Fulton Ave, Mt Vernon, NY 10550, United States",5,https://apalmierilandscapers.com/
Landscaping,BRONZE,MVR Landscape Architect,+1 646-229-6647,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IN","5545 Netherland Ave #3f, Bronx, NY 10471, United States",5,http://www.highlinearborist.com/
Service Pro,BRONZE,"P&A Home General, LLC",+1 863-288-4751,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",pahomegeneral@gmail.com,"FB, IG",,5,https://www.pahomegeneral.com/
Landscaping,BRONZE,G J Landscaping Services,+1 914-648-6040,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,FB,,5,https://www.gj-landscaping.com/
Landscaping,BRONZE,Derrick's Landscape LLC,+1 914-468-3206,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG",,5,http://derrickslandscape.com/
Landscaping,BRONZE,Gary's Landscaping,+1 718-761-2475,Using Wix. ,Has Website,true,"Wix, Squarespace",intl-segmenter@11.7.10,,"445 Decatur Ave, Staten Island, NY 10314, United States",4.9,http://www.garyslandscapingsi.com/
Landscaping,BRONZE,"Rock Solid Landscaping and Masonry Design, Inc",+1 718-967-2222,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","516 Industrial Loop W, Staten Island, NY 10309, United States",4.9,http://www.rocksolidyards.com/
Landscaping,BRONZE,Grassroot Landscaping,+1 929-370-2054,,NOT MOBILE,true,,,FB,"33 Central Ave, Staten Island, NY 10301, United States",4.9,https://grassrootlandscaping.com/
Electricians,BRONZE,New York Plantings Irrigation and Landscape Lighting NYC,+1 646-434-8049,Using GoDaddy. ,Has Website,true,GoDaddy,info@NewYorkPlantings.com,FB,"333 E 14th St, New York, NY 10003, United States",5,https://newyorkplantings.com/drip-irrigation-systems
Service Pro,BRONZE,"Deep Creek Property Solutions, LLC",+1 785-292-9593,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"1310 Westloop Pl Ste A285, Manhattan, KS 66502, United States",5,https://www.deepcreekmhk.com/
Cleaning,BRONZE,HomeClean Cleaning Services Brooklyn,+1 212-203-6095,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",info@homecleaningservice.nyc,"FB, IG, IN","33 Caton Pl apt 1E, Brooklyn, NY 11218, United States",4.8,https://homecleaningservice.nyc/our-services/cleaning-services-brooklyn/
Cleaning,BRONZE,Russian Cleaning Company,+1 929-294-0295,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"3049 Brighton 6th St, Brooklyn, NY 11235, United States",4.8,http://russiancleaningcompany.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15369011646840892397
Cleaning,BRONZE,clean is good,+1 347-393-5487,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"119 Berry St, Brooklyn, NY 11249, United States",4.8,https://www.cleanisgoodandnice.com/
Cleaning,BRONZE,Brook-Clean,+1 347-666-7684,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",,"FB, IG","41 Schermerhorn St #1115, Brooklyn, NY 11201, United States",4.8,https://brook-clean.com/
Cleaning,BRONZE,Shawn’s Clean Rite LLC,+1 929-513-8977,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"Cooper St, Brooklyn, NY 11207, United States",4.8,https://shawnhunt73718.wixsite.com/shawnscleanritellc
Cleaning,BRONZE,Soul Cleaners,+1 855-314-7788,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"1015 Washington Ave, Brooklyn, NY 11225, United States",4.8,http://www.soulcleanersnyc.com/
Cleaning,BRONZE,Couch Cleaning Brooklyn,+1 914-340-4041,Using GoDaddy. ,Has Website,true,GoDaddy,eben@eyebytes.com,IG,"1704 Ocean Ave, Brooklyn, NY 11230, United States",4.8,https://couchcleaning-brooklyn.com/
Cleaning,BRONZE,Brooclean Corp.,+1 646-363-8840,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",info@broocleancorp.com,"FB, IG","7040 Colonial Rd, Brooklyn, NY 11209, United States",4.8,http://www.broocleancorp.com/
Cleaning,BRONZE,Grima's Cleaning Service Inc,+1 917-202-7218,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,FB,"9-37 Onderdonk Ave, Ridgewood, NY 11385, United States",4.9,https://www.grimascleaningservice.com/
Service Pro,BRONZE,Vue Service,+1 718-887-0750,Using GoDaddy. ,Has Website,true,GoDaddy,luciano@latinotype.com,"FB, IG","50-56 69th St, Woodside, NY 11377, United States",4.9,http://www.vueservice.com/
Cleaning,BRONZE,Elite Supreme Cleaning,+1 212-470-3393,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,IG,,4.9,http://elitesupreme.nyc/
Cleaning,BRONZE,Queens City Cleaning LLC,+1 704-209-5067,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,,4.9,http://www.queenscitycleaning.com/
Cleaning,BRONZE,Geovanna's Cleaning Service,+1 347-290-7214,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","96-10 57th Ave, Corona, NY 11368, United States",4.9,https://tani98lu.wixsite.com/geovannascs
Cleaning,BRONZE,Queen’s Cleans,+1 226-220-6365,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG",,4.9,https://www.queenscleans.com/
Cleaning,BRONZE,Crazy Clean Cleaning Services,+1 929-575-4746,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","981 Bay St Ste 102 Suite 102, Staten Island, NY 10305, United States",5,https://www.crazycleanhomes.com/
Cleaning,BRONZE,Maid Service Staten Island,+1 332-777-7972,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",leads@maidmeticulous.com,"FB, IG, IN","901 Huguenot Ave, Staten Island, NY 10312, United States",5,http://maidservicestatenisland.com/
Service Pro,BRONZE,Spotless Shine Services,+1 423-277-8002,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG, IN","971 Nugent Ave, Staten Island, NY 10306, United States",5,https://www.spotlessshineservices.com/
Cleaning,BRONZE,NT Cleaning Services,+1 646-823-4494,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",,"FB, IN",,5,http://ntcleaningservices.com/
Cleaning,BRONZE,Pro Steam Cleaning,+1 347-503-0420,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","538 Eltingville Blvd, Staten Island, NY 10312, United States",5,https://prosteamnyc.com/
Cleaning,BRONZE,Perfect Hands Cleaning Service,+1 718-924-5580,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG, IN",,5,https://perfecthandscleani0.wixsite.com/perfecthandscleaning
Cleaning,BRONZE,DLL Cleaning Services,+1 866-955-0192,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",,FB,"4441 Broadway Suite 2B, New York, NY 10040, United States",4.9,https://www.dllcleaningservices.com/?utm_campaign=gmb
Cleaning,BRONZE,Maid Service NYC,+1 212-837-8596,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",info@maidservicenyc.com,"FB, IG, IN",,4.9,http://maidservicenyc.com/
Cleaning,BRONZE,America's Cleaning Service NYC,+1 917-818-4438,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","330 E 85th St #C, New York, NY 10028, United States",4.9,https://www.nycjanitorialservices.com/
Cleaning,BRONZE,Juliasteam Cleaning,+1 813-474-8769,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",,"FB, IG","300 W 55th St, New York, NY 10019, United States",4.9,https://juliasteam.com/
Cleaning,BRONZE,Maid 4 NY,+1 929-541-1063,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"1012 Quincy Ave 2 fl, Bronx, NY 10465, United States",4.6,http://www.maidforny.com/
Cleaning,BRONZE,ReyPalm Cleaning Handyman and Tailoring Services,+1 917-994-4476,Using GoDaddy. ,Has Website,true,GoDaddy,gerencia@reypalmcleaningservices.com,"FB, IG","1146 Ogden Ave, Bronx, NY 10452, United States",4.6,https://www.reypalmcleaningservices.com/
Cleaning,BRONZE,"Jack's Custom Cleaning Services NYC - Restaurant, Office, Daily Cleaning Service, Floor Cleaner",+1 347-378-4006,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","2079 Wallace Ave, Bronx, NY 10462, United States",4.6,https://www.jackscustomcleaning.com/
Cleaning,BRONZE,Genies Cleaning,+1 347-697-6466,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"3010 Grand Concourse, Bronx, NY 10458, United States",4.6,https://www.geniescleaning.org/contact
Cleaning,BRONZE,We Clean Castles,+1 917-764-8114,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","1231 Lafayette Ave, Bronx, NY 10474, United States",4.6,http://www.wecleancastlesusa.com/
Cleaning,BRONZE,A&X Cleaning NYC,+1 347-369-7923,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"2225 Holland Ave, Bronx, NY 10467, United States",4.6,https://www.axcleaning.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9490131936953010368
Cleaning,BRONZE,Alpha Cleaning & Creative Services,+1 646-820-8553,Using GoDaddy. ,Has Website,true,GoDaddy,info@ndiscovered.com,"FB, IG","460 E Fordham Rd #2005, Bronx, NY 10458, United States",4.6,https://alphacleaningcreativeservices.com/
Cleaning,BRONZE,"Baly Cleaning Services, Inc.",+1 347-972-3109,Using GoDaddy. ,Has Website,true,GoDaddy,micah@micahrich.com,"FB, IN","2080 Lafontaine Ave Apt 2C, Bronx, NY 10457, United States",4.6,http://www.balycleaningservices.com/
Cleaning,BRONZE,"Spotless Sally’s Cleaning Services, LLC",+1 646-982-1538,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,,4.6,http://spotless-sallys.com/
Service Pro,BRONZE,MR. AIR NYC,+1 212-393-4822,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG, IN","78 14th St, Brooklyn, NY 11215, United States",4.9,http://www.mrairnyc.com/
Auto Repair,BRONZE,Ice Age Mechanical,+1 718-331-4822,,NOT MOBILE,true,,,FB,"274 41st St, Brooklyn, NY 11232, United States",4.9,http://www.iceagemechanical.net/
HVAC,BRONZE,Airnizer HVAC,+1 347-745-7768,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG","175 Pearl St Floor 1, suit 342, Brooklyn, NY 11201, United States",4.9,https://www.airnizer.co/
HVAC,BRONZE,Authorized Heating Inc.,+1 718-468-9283,Using GoDaddy. ,Has Website,true,GoDaddy,micah@micahrich.com,FB,"8005 17th Ave, Brooklyn, NY 11214, United States",4.9,https://718hotwater.com/
HVAC,BRONZE,T&T Cooling & Heating LLC,+1 718-916-6625,Using GoDaddy. ,Has Website,true,GoDaddy,matt@pixelspread.com,,"1268 E 68 St, Brooklyn, NY 11234, United States",4.9,http://www.tntcoolingnheating.com/
Service Pro,BRONZE,"Classic Home Services, AC & Furnace Repair",+1 718-550-2254,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",info@nyclassichomeservices.com,"FB, IG, IN","275 Park Ave, Brooklyn, NY 11205, United States",4.9,https://heatingandcoolingnewyork.com/
HVAC,BRONZE,LINLI HVAC INC,+1 718-461-3057,Using GoDaddy. ,Has Website,true,GoDaddy,matt@pixelspread.com,IG,"42-28 College Point Blvd 1st Floor, Flushing, NY 11355, United States",4.7,http://www.linlihvac.com/
HVAC,BRONZE,"Universal HVAC Express, Inc.",+1 718-320-5064,,NOT MOBILE,true,,,,,4.7,https://universalhvacexpress.com/
HVAC,BRONZE,Mastertech Heating & Cooling Corp,+1 516-203-7489,Using GoDaddy. ,Has Website,true,GoDaddy,info@indiantypefoundry.com,,"139-27 Queens Blvd 1st floor, Jamaica, NY 11435, United States",4.7,http://mastertechserviceny.com/
HVAC,BRONZE,North Star HVAC LLC,+1 347-204-7794,Using GoDaddy. ,Has Website,true,GoDaddy,,"FB, IG","169-28 Jamaica Ave #2r, Jamaica, NY 11432, United States",4.7,https://northstarhvacllc.com/
HVAC,BRONZE,New York Heating and Air Conditioning,+1 718-356-7100,,NOT MOBILE,true,,,FB,"198 Fairbanks Ave, Staten Island, NY 10306, United States",4.9,http://www.newyorkheatingsi.com/
HVAC,BRONZE,Paramount Air Conditioning,+1 718-500-3443,Using GoDaddy. ,Has Website,true,GoDaddy,Alban@paramount-air.com,,"43 Jade Ct, Staten Island, NY 10309, United States",4.9,https://www.paramount-air.com/
HVAC,BRONZE,Staten Island Best HVAC Masters,+1 347-282-2573,,NOT MOBILE,true,,,,,4.9,https://statenislandbesthvacmasters.com/
HVAC,BRONZE,Climate Control HVAC,+1 212-254-6283,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",info@climatecontrolny.com,,"780 Richmond Ter, Staten Island, NY 10301, United States",4.9,https://climatecontrolhvac.com/
Construction,BRONZE,Breezin HVAC - Best HVAC Contractor in New York,+1 855-273-3946,,NOT MOBILE,true,,,,"654 Sharrotts Rd, Staten Island, NY 10309, United States",4.9,https://breezinhvac.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile
HVAC,BRONZE,NYC PIGEON AIR CONDITIONER,+1 347-719-1499,Using GoDaddy. ,Has Website,true,GoDaddy,eben@eyebytes.com,"FB, IG, IN","1893 Adam Clayton Powell Jr Blvd Apt 6a, New York, NY 10026, United States",4.9,https://nycpigeonairconditioner.com/
HVAC,BRONZE,Fusion Repair - Commercial HVAC,+1 212-210-6302,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",,"FB, IG","20 W 30th St, New York, NY 10001, United States",4.9,https://fusionrepair.com/?utm_source=google&utm_medium=gmb&utm_campaign=nyc
Auto Repair,BRONZE,Mechanical Heating Supply,+1 718-402-9765,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG, IN","476 Timpson Pl, Bronx, NY 10455, United States",4.9,http://www.mechheat.com/
HVAC,BRONZE,"Sure Combustion Heating, Inc.",+1 646-688-0711,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,IG,"889 E 134th St, Bronx, NY 10454, United States",4.9,https://surecombustionheating.com/
HVAC,BRONZE,GAM HVAC-R,+1 917-214-7155,Using GoDaddy. ,Has Website,true,GoDaddy,impallari@gmail.com,FB,,4.9,http://www.gamhvacr.com/
HVAC,BRONZE,Heating & Burner Supply,+1 718-665-0006,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG, IN","479 Walton Ave, Bronx, NY 10451, United States",4.9,http://www.heatingandburner.com/
HVAC,BRONZE,EBENEZER COOL & HEAT SERVICES LLC,+1 929-302-4581,Using GoDaddy. ,Has Website,true,GoDaddy,filler@godaddy.com,IG,"2040 White Plains Rd #1134, Bronx, NY 10462, United States",4.9,http://www.ebenezercoolheat.com/
Service Pro,BRONZE,Climate Tech NY,+1 718-997-6600,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",,,,4.7,https://climatetechny.com/
HVAC,BRONZE,Comfort Zone HVAC,+1 347-215-4151,Using GoDaddy. ,Has Website,true,GoDaddy,eben@eyebytes.com,,"3009 Arthur Kill Rd unit b, Staten Island, NY 10312, United States",4.9,http://www.comfortzone-hvac.net/
HVAC,BRONZE,Cozy Air Conditioning,+1 212-971-1383,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,"FB, IG, IN","276 5th Ave #704, New York, NY 10001, United States",4.9,https://cozyairconditioning.com/
Auto Repair,BRONZE,Automatic Heating Supply Corp,+1 718-823-8840,,NOT MOBILE,true,,,,"2303 Westchester Ave, Bronx, NY 10462, United States",4.9,http://www.automatic-heating.com/
Dental,BRONZE,Fulton Dental Studio,+1 718-489-1150,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,IG,"1793 Fulton St, Brooklyn, NY 11233, United States",4.9,https://www.fultondentalstudio.com/
Doctors,BRONZE,"Dr. Frederic Cohen, DMD",+1 718-469-0014,Using GoDaddy. ,Has Website,true,GoDaddy,astigma@astigmatic.com,,"3215 Avenue H # 1C, Brooklyn, NY 11210, United States",4.9,https://c6104bbb-697a-4d57-a170-8389c4dd6591.godaddysites.com/
Dental,BRONZE,Smile With Us NY,+1 516-614-5918,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"1805 Avenue J, Brooklyn, NY 11230, United States",4.9,https://www.smilewithusny.com/
Dental,BRONZE,"Nunez Dental Services, P.C.",+1 718-565-6740,Using Wix. ,Has Website,true,Wix,intl-segmenter@11.7.10,,"82-11 37th Ave Suite 704, Jackson Heights, NY 11372, United States",4.7,http://nunezdental.com/
Dental,BRONZE,Grand Smile Dental of Maspeth - Dental Implants & Cosmetic Dentistry,+1 718-255-1381,Using WordPress. ,Has Website,true,"WordPress, GoDaddy",,IG,"69-77 Grand Ave, Maspeth, NY 11378, United States",4.7,https://grandsmiledental.com/
